sgg_code10,sgis7_2019,yyyymm,sido_e9,sigungu_e9,sido_name,sigungu_name,sido_pop,sigungu_pop,sido_trade,sigungu_trade,present_e9,present_pop,present_trade
11680,1123000,202101,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,1,1,1
11680,1123000,202201,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,1,1,1
11680,1123000,202301,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,1,1,1
11680,1123000,202401,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,1,1,1
11680,1123000,202501,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,서울특별시,강남구,1,1,1
11710,1124000,200901,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201001,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201101,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201201,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201301,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201401,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201501,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201601,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201701,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201801,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,201901,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202001,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202101,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202201,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202301,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202401,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11710,1124000,202501,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,서울특별시,송파구,1,1,1
11740,1125000,200901,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201001,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201101,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201201,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201301,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201401,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201501,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201601,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201701,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201801,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,201901,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202001,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202101,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202201,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202301,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202401,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
11740,1125000,202501,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,서울특별시,강동구,1,1,1
26110,2101000,200901,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201001,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201101,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201201,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201301,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201401,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201501,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201601,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201701,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201801,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,201901,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202001,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202101,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202201,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202301,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202401,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26110,2101000,202501,부산광역시,중구,부산광역시,중구,부산광역시,중구,부산광역시,중구,1,1,1
26140,2102000,200901,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201001,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201101,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201201,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201301,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201401,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201501,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201601,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201701,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201801,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,201901,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202001,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202101,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202201,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202301,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202401,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26140,2102000,202501,부산광역시,서구,부산광역시,서구,부산광역시,서구,부산광역시,서구,1,1,1
26170,2103000,200901,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201001,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201101,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201201,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201301,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201401,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201501,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201601,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201701,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201801,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,201901,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202001,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202101,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202201,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202301,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202401,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26170,2103000,202501,부산광역시,동구,부산광역시,동구,부산광역시,동구,부산광역시,동구,1,1,1
26200,2104000,200901,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201001,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201101,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201201,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201301,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201401,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201501,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201601,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201701,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201801,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,201901,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202001,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202101,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202201,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202301,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202401,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26200,2104000,202501,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,부산광역시,영도구,1,1,1
26230,2105000,200901,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201001,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201101,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201201,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201301,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201401,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201501,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201601,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201701,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201801,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,201901,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202001,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202101,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202201,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202301,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202401,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26230,2105000,202501,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,부산광역시,부산진구,1,1,1
26260,2106000,200901,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201001,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201101,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201201,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201301,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201401,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201501,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201601,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201701,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201801,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,201901,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202001,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202101,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202201,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202301,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202401,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26260,2106000,202501,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,부산광역시,동래구,1,1,1
26290,2107000,200901,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201001,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201101,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201201,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201301,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201401,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201501,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201601,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201701,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201801,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,201901,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202001,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202101,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202201,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202301,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202401,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26290,2107000,202501,부산광역시,남구,부산광역시,남구,부산광역시,남구,부산광역시,남구,1,1,1
26320,2108000,200901,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201001,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201101,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201201,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201301,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201401,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201501,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201601,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201701,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201801,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,201901,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202001,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202101,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202201,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202301,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202401,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26320,2108000,202501,부산광역시,북구,부산광역시,북구,부산광역시,북구,부산광역시,북구,1,1,1
26350,2109000,200901,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201001,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201101,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201201,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201301,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201401,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201501,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201601,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201701,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201801,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,201901,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202001,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202101,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202201,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202301,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202401,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26350,2109000,202501,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,부산광역시,해운대구,1,1,1
26380,2110000,200901,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201001,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201101,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201201,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201301,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201401,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201501,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201601,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201701,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201801,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,201901,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202001,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202101,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202201,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202301,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202401,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26380,2110000,202501,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,부산광역시,사하구,1,1,1
26410,2111000,200901,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201001,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201101,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201201,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201301,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201401,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201501,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201601,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201701,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201801,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,201901,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202001,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202101,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202201,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202301,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202401,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26410,2111000,202501,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,부산광역시,금정구,1,1,1
26440,2112000,200901,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201001,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201101,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201201,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201301,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201401,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201501,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201601,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201701,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201801,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,201901,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202001,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202101,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202201,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202301,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202401,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26440,2112000,202501,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,부산광역시,강서구,1,1,1
26470,2113000,200901,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201001,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201101,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201201,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201301,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201401,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201501,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201601,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
26470,2113000,201701,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,부산광역시,연제구,1,1,1
