시도,시군구,E9_총계,연도,월
경기도,고양시 덕양구,518,2022,9
경기도,고양시 일산동구,1077,2022,9
경기도,고양시 일산서구,314,2022,9
경기도,과천시,23,2022,9
경기도,광명시,191,2022,9
경기도,광주시,5192,2022,9
경기도,구리시,295,2022,9
경기도,군포시,460,2022,9
경기도,김포시,9994,2022,9
경기도,남양주시,2738,2022,9
경기도,동두천시,470,2022,9
경기도,부천시,1363,2022,9
경기도,성남시 분당구,30,2022,9
경기도,성남시 수정구,82,2022,9
경기도,성남시 중원구,227,2022,9
경기도,수원시 권선구,300,2022,9
경기도,수원시 영통구,172,2022,9
경기도,수원시 장안구,14,2022,9
경기도,수원시 팔달구,41,2022,9
경기도,시흥시,5357,2022,9
경기도,안산시 단원구,4169,2022,9
경기도,안산시 상록구,482,2022,9
경기도,안성시,4211,2022,9
경기도,안양시 동안구,76,2022,9
경기도,안양시 만안구,161,2022,9
경기도,양주시,3383,2022,9
경기도,양평군,579,2022,9
경기도,여주시,1857,2022,9
경기도,연천군,450,2022,9
경기도,오산시,356,2022,9
경기도,용인시 기흥구,278,2022,9
경기도,용인시 수지구,44,2022,9
경기도,용인시 처인구,3597,2022,9
경기도,의왕시,186,2022,9
경기도,의정부시,186,2022,9
경기도,이천시,3939,2022,9
경기도,파주시,5546,2022,9
경기도,평택시,4316,2022,9
경기도,포천시,7508,2022,9
경기도,하남시,601,2022,9
경기도,화성시,18004,2022,9
경상남도,거제시,1842,2022,9
경상남도,거창군,196,2022,9
경상남도,고성군,655,2022,9
경상남도,김해시,7101,2022,9
경상남도,남해군,519,2022,9
경상남도,밀양시,1920,2022,9
경상남도,사천시,801,2022,9
경상남도,산청군,357,2022,9
경상남도,양산시,2097,2022,9
경상남도,의령군,479,2022,9
경상남도,진주시,1469,2022,9
경상남도,창녕군,1218,2022,9
경상남도,창원시 마산합포구,492,2022,9
경상남도,창원시 마산회원구,464,2022,9
경상남도,창원시 성산구,1149,2022,9
경상남도,창원시 의창구,814,2022,9
경상남도,창원시 진해구,866,2022,9
경상남도,통영시,1424,2022,9
경상남도,하동군,207,2022,9
경상남도,함안군,1871,2022,9
경상남도,함양군,114,2022,9
경상남도,합천군,400,2022,9
경상북도,경산시,1690,2022,9
경상북도,경주시,2217,2022,9
경상북도,고령군,1091,2022,9
경상북도,구미시,1434,2022,9
경상북도,군위군,285,2022,9
경상북도,김천시,809,2022,9
경상북도,문경시,176,2022,9
경상북도,봉화군,90,2022,9
경상북도,상주시,248,2022,9
경상북도,성주군,1025,2022,9
경상북도,안동시,276,2022,9
경상북도,영덕군,310,2022,9
경상북도,영양군,30,2022,9
경상북도,영주시,201,2022,9
경상북도,영천시,1401,2022,9
경상북도,예천군,149,2022,9
경상북도,울릉군,58,2022,9
경상북도,울진군,394,2022,9
경상북도,의성군,258,2022,9
경상북도,청도군,740,2022,9
경상북도,청송군,43,2022,9
경상북도,칠곡군,1596,2022,9
경상북도,포항시 남구,710,2022,9
경상북도,포항시 북구,371,2022,9
광주광역시,광산구,2814,2022,9
광주광역시,남구,66,2022,9
광주광역시,동구,61,2022,9
광주광역시,북구,354,2022,9
광주광역시,서구,217,2022,9
대구광역시,남구,3,2022,9
대구광역시,달서구,2098,2022,9
대구광역시,달성군,1867,2022,9
대구광역시,동구,62,2022,9
대구광역시,북구,536,2022,9
대구광역시,서구,432,2022,9
대구광역시,수성구,40,2022,9
대구광역시,중구,31,2022,9
대전광역시,대덕구,458,2022,9
대전광역시,동구,81,2022,9
대전광역시,서구,38,2022,9
대전광역시,유성구,183,2022,9
대전광역시,중구,48,2022,9
부산광역시,강서구,2940,2022,9
부산광역시,금정구,89,2022,9
부산광역시,기장군,742,2022,9
부산광역시,남구,35,2022,9
부산광역시,동구,26,2022,9
부산광역시,동래구,31,2022,9
부산광역시,부산진구,27,2022,9
부산광역시,북구,25,2022,9
부산광역시,사상구,813,2022,9
부산광역시,사하구,1202,2022,9
부산광역시,서구,56,2022,9
부산광역시,수영구,25,2022,9
부산광역시,연제구,25,2022,9
부산광역시,영도구,87,2022,9
부산광역시,중구,1,2022,9
부산광역시,해운대구,59,2022,9
서울특별시,강남구,95,2022,9
서울특별시,강동구,229,2022,9
서울특별시,강북구,51,2022,9
서울특별시,강서구,187,2022,9
서울특별시,관악구,81,2022,9
서울특별시,광진구,85,2022,9
서울특별시,구로구,128,2022,9
서울특별시,금천구,280,2022,9
서울특별시,노원구,69,2022,9
서울특별시,도봉구,126,2022,9
서울특별시,동대문구,106,2022,9
서울특별시,동작구,28,2022,9
서울특별시,마포구,38,2022,9
서울특별시,서대문구,33,2022,9
서울특별시,서초구,32,2022,9
서울특별시,성동구,248,2022,9
서울특별시,성북구,118,2022,9
서울특별시,송파구,130,2022,9
서울특별시,양천구,38,2022,9
서울특별시,영등포구,178,2022,9
서울특별시,용산구,91,2022,9
서울특별시,은평구,44,2022,9
서울특별시,종로구,86,2022,9
서울특별시,중구,81,2022,9
서울특별시,중랑구,80,2022,9
울산광역시,남구,223,2022,9
울산광역시,동구,767,2022,9
울산광역시,북구,693,2022,9
울산광역시,울주군,2056,2022,9
울산광역시,중구,43,2022,9
인천광역시,강화군,445,2022,9
인천광역시,계양구,396,2022,9
인천광역시,남동구,3837,2022,9
인천광역시,동구,191,2022,9
인천광역시,미추홀구,509,2022,9
인천광역시,부평구,484,2022,9
인천광역시,서구,4250,2022,9
인천광역시,연수구,367,2022,9
인천광역시,옹진군,170,2022,9
인천광역시,중구,228,2022,9
전라남도,강진군,220,2022,9
전라남도,고흥군,609,2022,9
전라남도,곡성군,177,2022,9
전라남도,광양시,321,2022,9
전라남도,구례군,45,2022,9
전라남도,나주시,1067,2022,9
전라남도,담양군,620,2022,9
전라남도,목포시,327,2022,9
전라남도,무안군,545,2022,9
전라남도,보성군,195,2022,9
전라남도,순천시,386,2022,9
전라남도,신안군,471,2022,9
전라남도,여수시,1262,2022,9
전라남도,영광군,355,2022,9
전라남도,영암군,2184,2022,9
전라남도,완도군,1869,2022,9
전라남도,장성군,568,2022,9
전라남도,장흥군,222,2022,9
전라남도,진도군,1080,2022,9
전라남도,함평군,409,2022,9
전라남도,해남군,802,2022,9
전라남도,화순군,321,2022,9
전라북도,고창군,426,2022,9
전라북도,군산시,1856,2022,9
전라북도,김제시,1254,2022,9
전라북도,남원시,249,2022,9
전라북도,무주군,38,2022,9
전라북도,부안군,328,2022,9
전라북도,순창군,118,2022,9
전라북도,완주군,969,2022,9
전라북도,익산시,1362,2022,9
전라북도,임실군,120,2022,9
전라북도,장수군,151,2022,9
전라북도,전주시 덕진구,359,2022,9
전라북도,전주시 완산구,171,2022,9
전라북도,정읍시,898,2022,9
전라북도,진안군,121,2022,9
제주특별자치도,서귀포시,1472,2022,9
제주특별자치도,제주시,2026,2022,9
충청남도,계룡시,33,2022,9
충청남도,공주시,636,2022,9
충청남도,금산군,920,2022,9
충청남도,논산시,2146,2022,9
충청남도,당진시,1821,2022,9
충청남도,보령시,1231,2022,9
충청남도,부여군,732,2022,9
충청남도,서산시,733,2022,9
충청남도,서천군,664,2022,9
충청남도,아산시,3490,2022,9
충청남도,예산군,1063,2022,9
충청남도,천안시 동남구,1841,2022,9
충청남도,천안시 서북구,2460,2022,9
충청남도,청양군,369,2022,9
충청남도,태안군,469,2022,9
충청남도,홍성군,1095,2022,9
충청북도,괴산군,373,2022,9
충청북도,단양군,44,2022,9
충청북도,보은군,207,2022,9
충청북도,영동군,191,2022,9
충청북도,옥천군,357,2022,9
충청북도,음성군,5115,2022,9
충청북도,제천시,308,2022,9
충청북도,증평군,270,2022,9
충청북도,진천군,2617,2022,9
충청북도,청주시 상당구,134,2022,9
충청북도,청주시 서원구,300,2022,9
충청북도,청주시 청원구,1058,2022,9
충청북도,청주시 흥덕구,887,2022,9
충청북도,충주시,1882,2022,9
강원도,강릉시,418,2022,12
강원도,고성군,150,2022,12
강원도,동해시,237,2022,12
강원도,삼척시,142,2022,12
강원도,속초시,204,2022,12
강원도,양구군,79,2022,12
강원도,양양군,105,2022,12
강원도,영월군,40,2022,12
강원도,원주시,780,2022,12
강원도,인제군,135,2022,12
강원도,정선군,34,2022,12
강원도,철원군,544,2022,12
강원도,춘천시,294,2022,12
강원도,태백시,25,2022,12
강원도,평창군,122,2022,12
강원도,홍천군,446,2022,12
강원도,화천군,89,2022,12
강원도,횡성군,367,2022,12
경기도,가평군,145,2022,12
경기도,고양시 덕양구,555,2022,12
경기도,고양시 일산동구,1161,2022,12
경기도,고양시 일산서구,331,2022,12
경기도,과천시,22,2022,12
경기도,광명시,194,2022,12
경기도,광주시,5550,2022,12
경기도,구리시,320,2022,12
경기도,군포시,477,2022,12
경기도,김포시,11029,2022,12
경기도,남양주시,2994,2022,12
경기도,동두천시,552,2022,12
경기도,부천시,1415,2022,12
경기도,성남시 분당구,27,2022,12
경기도,성남시 수정구,73,2022,12
경기도,성남시 중원구,247,2022,12
경기도,수원시 권선구,325,2022,12
경기도,수원시 영통구,178,2022,12
경기도,수원시 장안구,12,2022,12
경기도,수원시 팔달구,47,2022,12
경기도,시흥시,5861,2022,12
경기도,안산시 단원구,4481,2022,12
경기도,안산시 상록구,522,2022,12
경기도,안성시,4481,2022,12
경기도,안양시 동안구,93,2022,12
경기도,안양시 만안구,180,2022,12
경기도,양주시,3671,2022,12
경기도,양평군,635,2022,12
경기도,여주시,2040,2022,12
경기도,연천군,515,2022,12
경기도,오산시,398,2022,12
경기도,용인시 기흥구,297,2022,12
경기도,용인시 수지구,42,2022,12
경기도,용인시 처인구,3847,2022,12
경기도,의왕시,189,2022,12
경기도,의정부시,194,2022,12
경기도,이천시,4370,2022,12
경기도,파주시,6239,2022,12
경기도,평택시,4492,2022,12
경기도,포천시,8252,2022,12
경기도,하남시,629,2022,12
경기도,화성시,19717,2022,12
경상남도,거제시,2113,2022,12
경상남도,거창군,228,2022,12
경상남도,고성군,727,2022,12
경상남도,김해시,7880,2022,12
경상남도,남해군,527,2022,12
경상남도,밀양시,2261,2022,12
경상남도,사천시,864,2022,12
경상남도,산청군,391,2022,12
경상남도,양산시,2405,2022,12
경상남도,의령군,491,2022,12
경상남도,진주시,1633,2022,12
경상남도,창녕군,1344,2022,12
경상남도,창원시 마산합포구,537,2022,12
경상남도,창원시 마산회원구,513,2022,12
경상남도,창원시 성산구,1248,2022,12
경상남도,창원시 의창구,868,2022,12
경상남도,창원시 진해구,978,2022,12
경상남도,통영시,1536,2022,12
경상남도,하동군,250,2022,12
경상남도,함안군,2060,2022,12
경상남도,함양군,134,2022,12
경상남도,합천군,431,2022,12
경상북도,경산시,1814,2022,12
경상북도,경주시,2492,2022,12
경상북도,고령군,1186,2022,12
경상북도,구미시,1548,2022,12
경상북도,군위군,314,2022,12
경상북도,김천시,975,2022,12
경상북도,문경시,209,2022,12
경상북도,봉화군,108,2022,12
경상북도,상주시,297,2022,12
경상북도,성주군,1116,2022,12
경상북도,안동시,317,2022,12
경상북도,영덕군,340,2022,12
경상북도,영양군,33,2022,12
경상북도,영주시,256,2022,12
경상북도,영천시,1479,2022,12
경상북도,예천군,148,2022,12
경상북도,울릉군,62,2022,12
경상북도,울진군,420,2022,12
경상북도,의성군,295,2022,12
경상북도,청도군,753,2022,12
경상북도,청송군,47,2022,12
경상북도,칠곡군,1798,2022,12
경상북도,포항시 남구,825,2022,12
경상북도,포항시 북구,401,2022,12
광주광역시,광산구,3018,2022,12
광주광역시,남구,76,2022,12
광주광역시,동구,86,2022,12
광주광역시,북구,367,2022,12
광주광역시,서구,276,2022,12
대구광역시,남구,2,2022,12
대구광역시,달서구,2254,2022,12
대구광역시,달성군,2108,2022,12
대구광역시,동구,61,2022,12
대구광역시,북구,558,2022,12
대구광역시,서구,478,2022,12
대구광역시,수성구,39,2022,12
대구광역시,중구,30,2022,12
대전광역시,대덕구,525,2022,12
대전광역시,동구,96,2022,12
대전광역시,서구,62,2022,12
대전광역시,유성구,204,2022,12
대전광역시,중구,52,2022,12
부산광역시,강서구,3386,2022,12
부산광역시,금정구,96,2022,12
부산광역시,기장군,873,2022,12
부산광역시,남구,39,2022,12
부산광역시,동구,37,2022,12
부산광역시,동래구,32,2022,12
부산광역시,부산진구,31,2022,12
부산광역시,북구,22,2022,12
부산광역시,사상구,856,2022,12
부산광역시,사하구,1342,2022,12
부산광역시,서구,67,2022,12
부산광역시,수영구,32,2022,12
부산광역시,연제구,29,2022,12
부산광역시,영도구,100,2022,12
부산광역시,중구,2,2022,12
부산광역시,해운대구,65,2022,12
서울특별시,강남구,88,2022,12
서울특별시,강동구,228,2022,12
서울특별시,강북구,52,2022,12
서울특별시,강서구,181,2022,12
서울특별시,관악구,70,2022,12
서울특별시,광진구,85,2022,12
서울특별시,구로구,126,2022,12
서울특별시,금천구,285,2022,12
서울특별시,노원구,76,2022,12
서울특별시,도봉구,137,2022,12
서울특별시,동대문구,98,2022,12
서울특별시,동작구,28,2022,12
서울특별시,마포구,32,2022,12
서울특별시,서대문구,25,2022,12
서울특별시,서초구,34,2022,12
서울특별시,성동구,256,2022,12
서울특별시,성북구,117,2022,12
서울특별시,송파구,138,2022,12
서울특별시,양천구,47,2022,12
서울특별시,영등포구,196,2022,12
서울특별시,용산구,107,2022,12
서울특별시,은평구,46,2022,12
서울특별시,종로구,93,2022,12
서울특별시,중구,79,2022,12
서울특별시,중랑구,92,2022,12
울산광역시,남구,243,2022,12
울산광역시,동구,952,2022,12
울산광역시,북구,746,2022,12
울산광역시,울주군,2287,2022,12
울산광역시,중구,47,2022,12
인천광역시,강화군,480,2022,12
인천광역시,계양구,440,2022,12
인천광역시,남동구,4072,2022,12
인천광역시,동구,206,2022,12
인천광역시,미추홀구,505,2022,12
인천광역시,부평구,489,2022,12
인천광역시,서구,4592,2022,12
인천광역시,연수구,407,2022,12
인천광역시,옹진군,222,2022,12
인천광역시,중구,229,2022,12
전라남도,강진군,243,2022,12
전라남도,고흥군,736,2022,12
전라남도,곡성군,213,2022,12
전라남도,광양시,332,2022,12
전라남도,구례군,51,2022,12
전라남도,나주시,1198,2022,12
전라남도,담양군,681,2022,12
전라남도,목포시,366,2022,12
전라남도,무안군,613,2022,12
전라남도,보성군,203,2022,12
전라남도,순천시,414,2022,12
전라남도,신안군,525,2022,12
전라남도,여수시,1429,2022,12
전라남도,영광군,390,2022,12
전라남도,영암군,2536,2022,12
전라남도,완도군,2107,2022,12
전라남도,장성군,621,2022,12
전라남도,장흥군,252,2022,12
전라남도,진도군,1183,2022,12
전라남도,함평군,469,2022,12
전라남도,해남군,910,2022,12
전라남도,화순군,363,2022,12
전라북도,고창군,450,2022,12
전라북도,군산시,2012,2022,12
전라북도,김제시,1414,2022,12
전라북도,남원시,287,2022,12
전라북도,무주군,37,2022,12
전라북도,부안군,371,2022,12
전라북도,순창군,145,2022,12
전라북도,완주군,1101,2022,12
전라북도,익산시,1551,2022,12
전라북도,임실군,136,2022,12
전라북도,장수군,173,2022,12
전라북도,전주시 덕진구,422,2022,12
전라북도,전주시 완산구,176,2022,12
전라북도,정읍시,986,2022,12
전라북도,진안군,135,2022,12
제주특별자치도,서귀포시,1674,2022,12
제주특별자치도,제주시,2229,2022,12
충청남도,계룡시,35,2022,12
충청남도,공주시,718,2022,12
충청남도,금산군,1093,2022,12
충청남도,논산시,2513,2022,12
충청남도,당진시,2036,2022,12
충청남도,보령시,1373,2022,12
충청남도,부여군,822,2022,12
충청남도,서산시,829,2022,12
충청남도,서천군,770,2022,12
충청남도,아산시,3935,2022,12
충청남도,예산군,1149,2022,12
충청남도,천안시 동남구,2036,2022,12
충청남도,천안시 서북구,2731,2022,12
충청남도,청양군,405,2022,12
충청남도,태안군,516,2022,12
충청남도,홍성군,1201,2022,12
충청북도,괴산군,431,2022,12
충청북도,단양군,50,2022,12
충청북도,보은군,243,2022,12
충청북도,영동군,223,2022,12
충청북도,옥천군,397,2022,12
충청북도,음성군,5739,2022,12
충청북도,제천시,366,2022,12
충청북도,증평군,280,2022,12
충청북도,진천군,2963,2022,12
충청북도,청주시 상당구,147,2022,12
충청북도,청주시 서원구,346,2022,12
충청북도,청주시 청원구,1206,2022,12
충청북도,청주시 흥덕구,983,2022,12
충청북도,충주시,2083,2022,12
강원도,강릉시,423,2023,3
강원도,고성군,152,2023,3
강원도,동해시,241,2023,3
강원도,삼척시,140,2023,3
강원도,속초시,217,2023,3
강원도,양구군,75,2023,3
강원도,양양군,122,2023,3
강원도,영월군,43,2023,3
강원도,원주시,801,2023,3
강원도,인제군,126,2023,3
강원도,정선군,31,2023,3
강원도,철원군,519,2023,3
강원도,춘천시,299,2023,3
강원도,태백시,29,2023,3
강원도,평창군,115,2023,3
강원도,홍천군,445,2023,3
강원도,화천군,84,2023,3
강원도,횡성군,385,2023,3
경기도,가평군,139,2023,3
경기도,고양시 덕양구,547,2023,3
경기도,고양시 일산동구,1190,2023,3
경기도,고양시 일산서구,323,2023,3
경기도,과천시,24,2023,3
경기도,광명시,214,2023,3
경기도,광주시,5823,2023,3
경기도,구리시,275,2023,3
경기도,군포시,500,2023,3
경기도,김포시,11478,2023,3
경기도,남양주시,2994,2023,3
경기도,동두천시,542,2023,3
경기도,부천시,1549,2023,3
경기도,성남시 분당구,27,2023,3
경기도,성남시 수정구,74,2023,3
경기도,성남시 중원구,259,2023,3
경기도,수원시 권선구,342,2023,3
경기도,수원시 영통구,192,2023,3
경기도,수원시 장안구,13,2023,3
경기도,수원시 팔달구,46,2023,3
경기도,시흥시,5940,2023,3
경기도,안산시 단원구,4534,2023,3
경기도,안산시 상록구,574,2023,3
경기도,안성시,4656,2023,3
경기도,안양시 동안구,96,2023,3
경기도,안양시 만안구,194,2023,3
경기도,양주시,3667,2023,3
경기도,양평군,658,2023,3
경기도,여주시,2187,2023,3
경기도,연천군,497,2023,3
경기도,오산시,446,2023,3
경기도,용인시 기흥구,316,2023,3
경기도,용인시 수지구,41,2023,3
경기도,용인시 처인구,3967,2023,3
경기도,의왕시,193,2023,3
경기도,의정부시,186,2023,3
경기도,이천시,4574,2023,3
경기도,파주시,6404,2023,3
경기도,평택시,4733,2023,3
경기도,포천시,8144,2023,3
경기도,하남시,600,2023,3
경기도,화성시,21049,2023,3
경상남도,거제시,2448,2023,3
경상남도,거창군,235,2023,3
경상남도,고성군,788,2023,3
경상남도,김해시,8503,2023,3
경상남도,남해군,540,2023,3
경상남도,밀양시,2458,2023,3
경상남도,사천시,943,2023,3
경상남도,산청군,442,2023,3
경상남도,양산시,2518,2023,3
경상남도,의령군,525,2023,3
경상남도,진주시,1756,2023,3
경상남도,창녕군,1466,2023,3
경상남도,창원시 마산합포구,614,2023,3
경상남도,창원시 마산회원구,587,2023,3
경상남도,창원시 성산구,1341,2023,3
경상남도,창원시 의창구,918,2023,3
경상남도,창원시 진해구,1156,2023,3
경상남도,통영시,1628,2023,3
경상남도,하동군,253,2023,3
경상남도,함안군,2231,2023,3
경상남도,함양군,146,2023,3
경상남도,합천군,401,2023,3
경상북도,경산시,1909,2023,3
경상북도,경주시,2645,2023,3
경상북도,고령군,1222,2023,3
경상북도,구미시,1567,2023,3
경상북도,군위군,303,2023,3
경상북도,김천시,1011,2023,3
경상북도,문경시,232,2023,3
경상북도,봉화군,103,2023,3
경상북도,상주시,302,2023,3
경상북도,성주군,1165,2023,3
경상북도,안동시,307,2023,3
경상북도,영덕군,375,2023,3
경상북도,영양군,35,2023,3
경상북도,영주시,264,2023,3
경상북도,영천시,1493,2023,3
경상북도,예천군,141,2023,3
경상북도,울릉군,60,2023,3
경상북도,울진군,445,2023,3
경상북도,의성군,296,2023,3
경상북도,청도군,752,2023,3
경상북도,청송군,47,2023,3
경상북도,칠곡군,1936,2023,3
경상북도,포항시 남구,869,2023,3
경상북도,포항시 북구,424,2023,3
광주광역시,광산구,3114,2023,3
광주광역시,남구,93,2023,3
광주광역시,동구,102,2023,3
광주광역시,북구,347,2023,3
광주광역시,서구,284,2023,3
대구광역시,남구,2,2023,3
대구광역시,달서구,2322,2023,3
대구광역시,달성군,2193,2023,3
대구광역시,동구,57,2023,3
대구광역시,북구,550,2023,3
대구광역시,서구,514,2023,3
대구광역시,수성구,34,2023,3
대구광역시,중구,31,2023,3
대전광역시,대덕구,535,2023,3
대전광역시,동구,97,2023,3
대전광역시,서구,58,2023,3
대전광역시,유성구,215,2023,3
대전광역시,중구,54,2023,3
부산광역시,강서구,3555,2023,3
부산광역시,금정구,98,2023,3
부산광역시,기장군,873,2023,3
부산광역시,남구,39,2023,3
부산광역시,동구,18,2023,3
부산광역시,동래구,32,2023,3
부산광역시,부산진구,33,2023,3
부산광역시,북구,17,2023,3
부산광역시,사상구,855,2023,3
부산광역시,사하구,1349,2023,3
부산광역시,서구,70,2023,3
부산광역시,수영구,34,2023,3
부산광역시,연제구,28,2023,3
부산광역시,영도구,92,2023,3
부산광역시,중구,3,2023,3
부산광역시,해운대구,64,2023,3
서울특별시,강남구,91,2023,3
서울특별시,강동구,248,2023,3
서울특별시,강북구,49,2023,3
서울특별시,강서구,183,2023,3
서울특별시,관악구,70,2023,3
서울특별시,광진구,86,2023,3
서울특별시,구로구,128,2023,3
서울특별시,금천구,282,2023,3
서울특별시,노원구,84,2023,3
서울특별시,도봉구,135,2023,3
서울특별시,동대문구,103,2023,3
서울특별시,동작구,29,2023,3
서울특별시,마포구,30,2023,3
서울특별시,서대문구,23,2023,3
서울특별시,서초구,33,2023,3
서울특별시,성동구,237,2023,3
서울특별시,성북구,107,2023,3
서울특별시,송파구,137,2023,3
서울특별시,양천구,50,2023,3
서울특별시,영등포구,181,2023,3
서울특별시,용산구,113,2023,3
서울특별시,은평구,52,2023,3
서울특별시,종로구,96,2023,3
서울특별시,중구,79,2023,3
서울특별시,중랑구,96,2023,3
울산광역시,남구,242,2023,3
울산광역시,동구,1230,2023,3
울산광역시,북구,800,2023,3
울산광역시,울주군,2353,2023,3
울산광역시,중구,57,2023,3
인천광역시,강화군,513,2023,3
인천광역시,계양구,476,2023,3
인천광역시,남동구,4238,2023,3
인천광역시,동구,216,2023,3
인천광역시,미추홀구,560,2023,3
인천광역시,부평구,514,2023,3
인천광역시,서구,4980,2023,3
인천광역시,연수구,496,2023,3
인천광역시,옹진군,263,2023,3
인천광역시,중구,254,2023,3
전라남도,강진군,259,2023,3
전라남도,고흥군,789,2023,3
전라남도,곡성군,222,2023,3
전라남도,광양시,386,2023,3
전라남도,구례군,53,2023,3
전라남도,나주시,1180,2023,3
전라남도,담양군,706,2023,3
전라남도,목포시,379,2023,3
전라남도,무안군,610,2023,3
전라남도,보성군,216,2023,3
전라남도,순천시,413,2023,3
전라남도,신안군,581,2023,3
전라남도,여수시,1455,2023,3
전라남도,영광군,400,2023,3
전라남도,영암군,3032,2023,3
전라남도,완도군,2199,2023,3
전라남도,장성군,635,2023,3
전라남도,장흥군,263,2023,3
전라남도,진도군,1214,2023,3
전라남도,함평군,477,2023,3
전라남도,해남군,939,2023,3
전라남도,화순군,373,2023,3
전라북도,고창군,478,2023,3
전라북도,군산시,2095,2023,3
전라북도,김제시,1481,2023,3
전라북도,남원시,303,2023,3
전라북도,무주군,43,2023,3
전라북도,부안군,366,2023,3
전라북도,순창군,144,2023,3
전라북도,완주군,1216,2023,3
전라북도,익산시,1647,2023,3
전라북도,임실군,137,2023,3
전라북도,장수군,168,2023,3
전라북도,전주시 덕진구,428,2023,3
전라북도,전주시 완산구,161,2023,3
전라북도,정읍시,979,2023,3
전라북도,진안군,139,2023,3
제주특별자치도,서귀포시,1683,2023,3
제주특별자치도,제주시,2318,2023,3
충청남도,계룡시,37,2023,3
충청남도,공주시,718,2023,3
충청남도,금산군,1112,2023,3
충청남도,논산시,2645,2023,3
충청남도,당진시,2109,2023,3
충청남도,보령시,1399,2023,3
충청남도,부여군,842,2023,3
충청남도,서산시,893,2023,3
충청남도,서천군,788,2023,3
충청남도,아산시,4252,2023,3
충청남도,예산군,1202,2023,3
충청남도,천안시 동남구,2170,2023,3
충청남도,천안시 서북구,2846,2023,3
충청남도,청양군,441,2023,3
충청남도,태안군,568,2023,3
충청남도,홍성군,1264,2023,3
충청북도,괴산군,452,2023,3
충청북도,단양군,50,2023,3
충청북도,보은군,249,2023,3
충청북도,영동군,255,2023,3
충청북도,옥천군,405,2023,3
충청북도,음성군,6017,2023,3
충청북도,제천시,400,2023,3
충청북도,증평군,269,2023,3
충청북도,진천군,3071,2023,3
충청북도,청주시 상당구,158,2023,3
충청북도,청주시 서원구,345,2023,3
충청북도,청주시 청원구,1277,2023,3
충청북도,청주시 흥덕구,1019,2023,3
충청북도,충주시,2148,2023,3
강원특별자치도,강릉시,454,2023,6
강원특별자치도,고성군,167,2023,6
강원특별자치도,동해시,272,2023,6
강원특별자치도,삼척시,136,2023,6
강원특별자치도,속초시,245,2023,6
강원특별자치도,양구군,93,2023,6
강원특별자치도,양양군,131,2023,6
강원특별자치도,영월군,61,2023,6
강원특별자치도,원주시,863,2023,6
강원특별자치도,인제군,136,2023,6
강원특별자치도,정선군,34,2023,6
강원특별자치도,철원군,609,2023,6
강원특별자치도,춘천시,298,2023,6
강원특별자치도,태백시,30,2023,6
강원특별자치도,평창군,134,2023,6
강원특별자치도,홍천군,482,2023,6
강원특별자치도,화천군,94,2023,6
강원특별자치도,횡성군,387,2023,6
경기도,가평군,144,2023,6
경기도,고양시 덕양구,578,2023,6
경기도,고양시 일산동구,1208,2023,6
경기도,고양시 일산서구,324,2023,6
경기도,과천시,20,2023,6
경기도,광명시,219,2023,6
경기도,광주시,6030,2023,6
경기도,구리시,261,2023,6
경기도,군포시,515,2023,6
경기도,김포시,11654,2023,6
경기도,남양주시,3112,2023,6
경기도,동두천시,585,2023,6
경기도,부천시,1568,2023,6
경기도,성남시 분당구,29,2023,6
경기도,성남시 수정구,76,2023,6
경기도,성남시 중원구,275,2023,6
경기도,수원시 권선구,342,2023,6
경기도,수원시 영통구,204,2023,6
경기도,수원시 장안구,15,2023,6
경기도,수원시 팔달구,41,2023,6
경기도,시흥시,6203,2023,6
경기도,안산시 단원구,4695,2023,6
경기도,안산시 상록구,574,2023,6
경기도,안성시,4969,2023,6
경기도,안양시 동안구,106,2023,6
경기도,안양시 만안구,208,2023,6
경기도,양주시,3759,2023,6
경기도,양평군,686,2023,6
경기도,여주시,2290,2023,6
경기도,연천군,545,2023,6
경기도,오산시,461,2023,6
경기도,용인시 기흥구,320,2023,6
경기도,용인시 수지구,44,2023,6
경기도,용인시 처인구,4239,2023,6
경기도,의왕시,208,2023,6
경기도,의정부시,193,2023,6
경기도,이천시,4834,2023,6
경기도,파주시,6742,2023,6
경기도,평택시,5005,2023,6
경기도,포천시,8330,2023,6
경기도,하남시,565,2023,6
경기도,화성시,22312,2023,6
경상남도,거제시,2956,2023,6
경상남도,거창군,226,2023,6
경상남도,고성군,898,2023,6
경상남도,김해시,8821,2023,6
경상남도,남해군,553,2023,6
경상남도,밀양시,2693,2023,6
경상남도,사천시,1022,2023,6
경상남도,산청군,476,2023,6
경상남도,양산시,2653,2023,6
경상남도,의령군,516,2023,6
경상남도,진주시,1883,2023,6
경상남도,창녕군,1539,2023,6
경상남도,창원시 마산합포구,648,2023,6
경상남도,창원시 마산회원구,624,2023,6
경상남도,창원시 성산구,1448,2023,6
경상남도,창원시 의창구,959,2023,6
경상남도,창원시 진해구,1278,2023,6
경상남도,통영시,1706,2023,6
경상남도,하동군,255,2023,6
경상남도,함안군,2389,2023,6
경상남도,함양군,172,2023,6
경상남도,합천군,449,2023,6
경상북도,경산시,2024,2023,6
경상북도,경주시,2863,2023,6
경상북도,고령군,1325,2023,6
경상북도,구미시,1620,2023,6
경상북도,군위군,319,2023,6
경상북도,김천시,1147,2023,6
경상북도,문경시,279,2023,6
경상북도,봉화군,114,2023,6
경상북도,상주시,344,2023,6
