sido_name,sigungu,year,month,total,male,female,yyyymm
경상북도,칠곡군,2016,7,122546.0,63483.0,59063.0,201607
경상북도,칠곡군,2016,8,122764.0,63630.0,59134.0,201608
경상북도,칠곡군,2016,9,122954.0,63777.0,59177.0,201609
경상북도,칠곡군,2016,10,123079.0,63896.0,59183.0,201610
경상북도,칠곡군,2016,11,123188.0,63960.0,59228.0,201611
경상북도,칠곡군,2016,12,123199.0,64002.0,59197.0,201612
경상북도,칠곡군,2017,1,123120.0,63989.0,59131.0,201701
경상북도,칠곡군,2017,2,122833.0,63835.0,58998.0,201702
경상북도,칠곡군,2017,3,122657.0,63736.0,58921.0,201703
경상북도,칠곡군,2017,4,122530.0,63678.0,58852.0,201704
경상북도,칠곡군,2017,5,122552.0,63723.0,58829.0,201705
경상북도,칠곡군,2017,6,122405.0,63631.0,58774.0,201706
경상북도,칠곡군,2017,7,122205.0,63511.0,58694.0,201707
경상북도,칠곡군,2017,8,121811.0,63289.0,58522.0,201708
경상북도,칠곡군,2017,9,121418.0,63071.0,58347.0,201709
경상북도,칠곡군,2017,10,121212.0,62964.0,58248.0,201710
경상북도,칠곡군,2017,11,120991.0,62853.0,58138.0,201711
경상북도,칠곡군,2017,12,120864.0,62820.0,58044.0,201712
경상북도,칠곡군,2018,1,120673.0,62758.0,57915.0,201801
경상북도,칠곡군,2018,2,120272.0,62537.0,57735.0,201802
경상북도,칠곡군,2018,3,120044.0,62444.0,57600.0,201803
경상북도,칠곡군,2018,4,119831.0,62352.0,57479.0,201804
경상북도,칠곡군,2018,5,119712.0,62278.0,57434.0,201805
경상북도,칠곡군,2018,6,119620.0,62286.0,57334.0,201806
경상북도,칠곡군,2018,7,119466.0,62224.0,57242.0,201807
경상북도,칠곡군,2018,8,119361.0,62164.0,57197.0,201808
경상북도,칠곡군,2018,9,119278.0,62113.0,57165.0,201809
경상북도,칠곡군,2018,10,119095.0,62014.0,57081.0,201810
경상북도,칠곡군,2018,11,118882.0,61892.0,56990.0,201811
경상북도,칠곡군,2018,12,118828.0,61923.0,56905.0,201812
경상북도,칠곡군,2019,1,118759.0,61895.0,56864.0,201901
경상북도,칠곡군,2019,2,118681.0,61865.0,56816.0,201902
경상북도,칠곡군,2019,3,118584.0,61828.0,56756.0,201903
경상북도,칠곡군,2019,4,118389.0,61740.0,56649.0,201904
경상북도,칠곡군,2019,5,118161.0,61634.0,56527.0,201905
경상북도,칠곡군,2019,6,117954.0,61529.0,56425.0,201906
경상북도,칠곡군,2019,7,117864.0,61466.0,56398.0,201907
경상북도,칠곡군,2019,8,117740.0,61408.0,56332.0,201908
경상북도,칠곡군,2019,9,117581.0,61316.0,56265.0,201909
경상북도,칠곡군,2019,10,117504.0,61269.0,56235.0,201910
경상북도,칠곡군,2019,11,117357.0,61184.0,56173.0,201911
경상북도,칠곡군,2019,12,117047.0,61063.0,55984.0,201912
경상북도,칠곡군,2020,1,116772.0,60910.0,55862.0,202001
경상북도,칠곡군,2020,2,116456.0,60763.0,55693.0,202002
경상북도,칠곡군,2020,3,115924.0,60497.0,55427.0,202003
경상북도,칠곡군,2020,4,115780.0,60414.0,55366.0,202004
경상북도,칠곡군,2020,5,115658.0,60357.0,55301.0,202005
경상북도,칠곡군,2020,6,115345.0,60161.0,55184.0,202006
경상북도,칠곡군,2020,7,115177.0,60050.0,55127.0,202007
경상북도,칠곡군,2020,8,114889.0,59903.0,54986.0,202008
경상북도,칠곡군,2020,9,114719.0,59823.0,54896.0,202009
경상북도,칠곡군,2020,10,114780.0,59858.0,54922.0,202010
경상북도,칠곡군,2020,11,114951.0,59955.0,54996.0,202011
경상북도,칠곡군,2020,12,114758.0,59828.0,54930.0,202012
경상북도,칠곡군,2021,1,114777.0,59819.0,54958.0,202101
경상북도,칠곡군,2021,2,114691.0,59741.0,54950.0,202102
경상북도,칠곡군,2021,3,114381.0,59593.0,54788.0,202103
경상북도,칠곡군,2021,4,114297.0,59540.0,54757.0,202104
경상북도,칠곡군,2021,5,114029.0,59450.0,54579.0,202105
경상북도,칠곡군,2021,6,114016.0,59430.0,54586.0,202106
경상북도,칠곡군,2021,7,113981.0,59388.0,54593.0,202107
경상북도,칠곡군,2021,8,114021.0,59390.0,54631.0,202108
경상북도,칠곡군,2021,9,113870.0,59311.0,54559.0,202109
경상북도,칠곡군,2021,10,113843.0,59251.0,54592.0,202110
경상북도,칠곡군,2021,11,113896.0,59313.0,54583.0,202111
경상북도,칠곡군,2021,12,113822.0,59260.0,54562.0,202112
경상북도,칠곡군,2022,1,113683.0,59203.0,54480.0,202201
경상북도,칠곡군,2022,2,113664.0,59207.0,54457.0,202202
경상북도,칠곡군,2022,3,113455.0,59142.0,54313.0,202203
경상북도,칠곡군,2022,4,113311.0,59070.0,54241.0,202204
경상북도,칠곡군,2022,5,113312.0,59085.0,54227.0,202205
경상북도,칠곡군,2022,6,113184.0,59060.0,54124.0,202206
경상북도,칠곡군,2022,7,113157.0,59040.0,54117.0,202207
경상북도,칠곡군,2022,8,112993.0,58973.0,54020.0,202208
경상북도,칠곡군,2022,9,112740.0,58916.0,53824.0,202209
경상북도,칠곡군,2022,10,112626.0,58911.0,53715.0,202210
경상북도,칠곡군,2022,11,112598.0,58880.0,53718.0,202211
경상북도,칠곡군,2022,12,112487.0,58821.0,53666.0,202212
경상북도,칠곡군,2023,1,112329.0,58805.0,53524.0,202301
경상북도,칠곡군,2023,2,112074.0,58677.0,53397.0,202302
경상북도,칠곡군,2023,3,111894.0,58570.0,53324.0,202303
경상북도,칠곡군,2023,4,111725.0,58486.0,53239.0,202304
경상북도,칠곡군,2023,5,111593.0,58430.0,53163.0,202305
경상북도,칠곡군,2023,6,111434.0,58377.0,53057.0,202306
경상북도,칠곡군,2023,7,111372.0,58345.0,53027.0,202307
경상북도,칠곡군,2023,8,111258.0,58313.0,52945.0,202308
경상북도,칠곡군,2023,9,111173.0,58275.0,52898.0,202309
경상북도,칠곡군,2023,10,110951.0,58163.0,52788.0,202310
경상북도,칠곡군,2023,11,110881.0,58113.0,52768.0,202311
경상북도,칠곡군,2023,12,110581.0,57966.0,52615.0,202312
경상북도,칠곡군,2024,1,110299.0,57844.0,52455.0,202401
경상북도,칠곡군,2024,2,109904.0,57703.0,52201.0,202402
경상북도,칠곡군,2024,3,109475.0,57449.0,52026.0,202403
경상북도,칠곡군,2024,4,109234.0,57315.0,51919.0,202404
경상북도,칠곡군,2024,5,109072.0,57258.0,51814.0,202405
경상북도,칠곡군,2024,6,108836.0,57134.0,51702.0,202406
경상북도,칠곡군,2024,7,108620.0,57033.0,51587.0,202407
경상북도,칠곡군,2024,8,108390.0,56928.0,51462.0,202408
경상북도,칠곡군,2024,9,108119.0,56786.0,51333.0,202409
경상북도,칠곡군,2024,10,107865.0,56667.0,51198.0,202410
경상북도,칠곡군,2024,11,107599.0,56496.0,51103.0,202411
경상북도,칠곡군,2024,12,107383.0,56390.0,50993.0,202412
경상북도,칠곡군,2025,1,107142.0,56270.0,50872.0,202501
경상북도,칠곡군,2025,2,106762.0,56067.0,50695.0,202502
경상북도,칠곡군,2025,3,106521.0,55933.0,50588.0,202503
경상북도,칠곡군,2025,4,106270.0,55839.0,50431.0,202504
경상북도,칠곡군,2025,5,106143.0,55816.0,50327.0,202505
경상북도,칠곡군,2025,6,105895.0,55670.0,50225.0,202506
경상북도,칠곡군,2025,7,105560.0,55497.0,50063.0,202507
경상북도,칠곡군,2025,8,105308.0,55405.0,49903.0,202508
경상북도,칠곡군,2025,9,105190.0,55339.0,49851.0,202509
경상북도,포항시,2008,12,1016238.0,516882.0,499356.0,200812
경상북도,포항시,2009,12,1018950.0,518164.0,500786.0,200912
경상북도,포항시,2010,12,1029510.0,523172.0,506338.0,201012
경상북도,포항시,2011,1,1029916.0,523434.0,506482.0,201101
경상북도,포항시,2011,2,1030044.0,523458.0,506586.0,201102
경상북도,포항시,2011,3,1029730.0,523224.0,506506.0,201103
경상북도,포항시,2011,4,1030078.0,523314.0,506764.0,201104
경상북도,포항시,2011,5,1030202.0,523324.0,506878.0,201105
경상북도,포항시,2011,6,1031000.0,523810.0,507190.0,201106
경상북도,포항시,2011,7,1031718.0,524132.0,507586.0,201107
경상북도,포항시,2011,8,1032138.0,524318.0,507820.0,201108
경상북도,포항시,2011,9,1032840.0,524518.0,508322.0,201109
경상북도,포항시,2011,10,1033078.0,524718.0,508360.0,201110
경상북도,포항시,2011,11,1033658.0,524948.0,508710.0,201111
경상북도,포항시,2011,12,1034176.0,525296.0,508880.0,201112
경상북도,포항시,2012,1,1034614.0,525490.0,509124.0,201201
경상북도,포항시,2012,2,1034644.0,525424.0,509220.0,201202
경상북도,포항시,2012,3,1034828.0,525502.0,509326.0,201203
경상북도,포항시,2012,4,1035336.0,525824.0,509512.0,201204
경상북도,포항시,2012,5,1035444.0,525852.0,509592.0,201205
경상북도,포항시,2012,6,1035246.0,525660.0,509586.0,201206
경상북도,포항시,2012,7,1035370.0,525794.0,509576.0,201207
경상북도,포항시,2012,8,1035712.0,525926.0,509786.0,201208
경상북도,포항시,2012,9,1035738.0,525974.0,509764.0,201209
경상북도,포항시,2012,10,1036304.0,526352.0,509952.0,201210
경상북도,포항시,2012,11,1038152.0,527328.0,510824.0,201211
경상북도,포항시,2012,12,1037826.0,527152.0,510674.0,201212
경상북도,포항시,2013,1,1038196.0,527410.0,510786.0,201301
경상북도,포항시,2013,2,1038428.0,527552.0,510876.0,201302
경상북도,포항시,2013,3,1038120.0,527296.0,510824.0,201303
경상북도,포항시,2013,4,1037912.0,527054.0,510858.0,201304
경상북도,포항시,2013,5,1037966.0,526876.0,511090.0,201305
경상북도,포항시,2013,6,1037950.0,526730.0,511220.0,201306
경상북도,포항시,2013,7,1037806.0,526640.0,511166.0,201307
경상북도,포항시,2013,8,1038420.0,526954.0,511466.0,201308
경상북도,포항시,2013,9,1038316.0,526712.0,511604.0,201309
경상북도,포항시,2013,10,1038498.0,526696.0,511802.0,201310
경상북도,포항시,2013,11,1039048.0,526898.0,512150.0,201311
경상북도,포항시,2013,12,1038934.0,526922.0,512012.0,201312
경상북도,포항시,2014,1,1039206.0,527066.0,512140.0,201401
경상북도,포항시,2014,2,1038696.0,526920.0,511776.0,201402
경상북도,포항시,2014,3,1038386.0,526692.0,511694.0,201403
경상북도,포항시,2014,4,1038222.0,526504.0,511718.0,201404
경상북도,포항시,2014,5,1037792.0,526042.0,511750.0,201405
경상북도,포항시,2014,6,1037730.0,525908.0,511822.0,201406
경상북도,포항시,2014,7,1037960.0,525906.0,512054.0,201407
경상북도,포항시,2014,8,1038062.0,525908.0,512154.0,201408
경상북도,포항시,2014,9,1037674.0,525592.0,512082.0,201409
경상북도,포항시,2014,10,1037752.0,525624.0,512128.0,201410
경상북도,포항시,2014,11,1037994.0,525844.0,512150.0,201411
경상북도,포항시,2014,12,1038736.0,526140.0,512596.0,201412
경상북도,포항시,2015,1,1037418.0,525532.0,511886.0,201501
경상북도,포항시,2015,2,1036660.0,525130.0,511530.0,201502
경상북도,포항시,2015,3,1036358.0,524772.0,511586.0,201503
경상북도,포항시,2015,4,1035948.0,524528.0,511420.0,201504
경상북도,포항시,2015,5,1036372.0,524802.0,511570.0,201505
경상북도,포항시,2015,6,1035808.0,524470.0,511338.0,201506
경상북도,포항시,2015,7,1035902.0,524432.0,511470.0,201507
경상북도,포항시,2015,8,1035932.0,524442.0,511490.0,201508
경상북도,포항시,2015,9,1036154.0,524480.0,511674.0,201509
경상북도,포항시,2015,10,1036888.0,524728.0,512160.0,201510
경상북도,포항시,2015,11,1040320.0,526260.0,514060.0,201511
경상북도,포항시,2015,12,1039168.0,525628.0,513540.0,201512
경상북도,포항시,2016,1,1038488.0,525260.0,513228.0,201601
경상북도,포항시,2016,2,1037804.0,524880.0,512924.0,201602
경상북도,포항시,2016,3,1036786.0,524418.0,512368.0,201603
경상북도,포항시,2016,4,1036304.0,523946.0,512358.0,201604
경상북도,포항시,2016,5,1035980.0,523836.0,512144.0,201605
경상북도,포항시,2016,6,1036094.0,523814.0,512280.0,201606
경상북도,포항시,2016,7,1036072.0,523758.0,512314.0,201607
경상북도,포항시,2016,8,1035548.0,523394.0,512154.0,201608
경상북도,포항시,2016,9,1035488.0,523350.0,512138.0,201609
경상북도,포항시,2016,10,1035026.0,523004.0,512022.0,201610
경상북도,포항시,2016,11,1034474.0,522684.0,511790.0,201611
경상북도,포항시,2016,12,1033550.0,522210.0,511340.0,201612
경상북도,포항시,2017,1,1032994.0,521834.0,511160.0,201701
경상북도,포항시,2017,2,1031988.0,521570.0,510418.0,201702
경상북도,포항시,2017,3,1030834.0,520860.0,509974.0,201703
경상북도,포항시,2017,4,1030510.0,520660.0,509850.0,201704
경상북도,포항시,2017,5,1030016.0,520362.0,509654.0,201705
경상북도,포항시,2017,6,1029738.0,520152.0,509586.0,201706
경상북도,포항시,2017,7,1029218.0,519866.0,509352.0,201707
경상북도,포항시,2017,8,1028600.0,519564.0,509036.0,201708
경상북도,포항시,2017,9,1028334.0,519324.0,509010.0,201709
경상북도,포항시,2017,10,1028246.0,519278.0,508968.0,201710
경상북도,포항시,2017,11,1028254.0,519252.0,509002.0,201711
경상북도,포항시,2017,12,1027664.0,518982.0,508682.0,201712
경상북도,포항시,2018,1,1026498.0,518334.0,508164.0,201801
경상북도,포항시,2018,2,1024900.0,517644.0,507256.0,201802
경상북도,포항시,2018,3,1023620.0,517208.0,506412.0,201803
경상북도,포항시,2018,4,1023038.0,516904.0,506134.0,201804
경상북도,포항시,2018,5,1022596.0,516722.0,505874.0,201805
경상북도,포항시,2018,6,1022376.0,516658.0,505718.0,201806
경상북도,포항시,2018,7,1021722.0,516306.0,505416.0,201807
경상북도,포항시,2018,8,1021242.0,516022.0,505220.0,201808
경상북도,포항시,2018,9,1021218.0,516002.0,505216.0,201809
경상북도,포항시,2018,10,1020802.0,515706.0,505096.0,201810
경상북도,포항시,2018,11,1020540.0,515676.0,504864.0,201811
경상북도,포항시,2018,12,1020026.0,515578.0,504448.0,201812
경상북도,포항시,2019,1,1019928.0,515580.0,504348.0,201901
경상북도,포항시,2019,2,1018954.0,514958.0,503996.0,201902
경상북도,포항시,2019,3,1018384.0,514664.0,503720.0,201903
경상북도,포항시,2019,4,1018128.0,514462.0,503666.0,201904
경상북도,포항시,2019,5,1017544.0,514150.0,503394.0,201905
경상북도,포항시,2019,6,1017074.0,513880.0,503194.0,201906
경상북도,포항시,2019,7,1016884.0,513792.0,503092.0,201907
경상북도,포항시,2019,8,1016498.0,513620.0,502878.0,201908
경상북도,포항시,2019,9,1015696.0,513188.0,502508.0,201909
경상북도,포항시,2019,10,1015324.0,512934.0,502390.0,201910
경상북도,포항시,2019,11,1014860.0,512670.0,502190.0,201911
경상북도,포항시,2019,12,1014050.0,512280.0,501770.0,201912
경상북도,포항시,2020,1,1012988.0,511852.0,501136.0,202001
경상북도,포항시,2020,2,1012324.0,511546.0,500778.0,202002
경상북도,포항시,2020,3,1010958.0,510930.0,500028.0,202003
경상북도,포항시,2020,4,1010418.0,510682.0,499736.0,202004
경상북도,포항시,2020,5,1009658.0,510288.0,499370.0,202005
경상북도,포항시,2020,6,1008922.0,509990.0,498932.0,202006
경상북도,포항시,2020,7,1008460.0,509798.0,498662.0,202007
경상북도,포항시,2020,8,1007766.0,509452.0,498314.0,202008
경상북도,포항시,2020,9,1007462.0,509252.0,498210.0,202009
경상북도,포항시,2020,10,1006912.0,508918.0,497994.0,202010
경상북도,포항시,2020,11,1006278.0,508598.0,497680.0,202011
경상북도,포항시,2020,12,1005832.0,508444.0,497388.0,202012
경상북도,포항시,2021,1,1005472.0,508448.0,497024.0,202101
경상북도,포항시,2021,2,1006102.0,508840.0,497262.0,202102
경상북도,포항시,2021,3,1007572.0,509828.0,497744.0,202103
경상북도,포항시,2021,4,1008206.0,510244.0,497962.0,202104
경상북도,포항시,2021,5,1007160.0,509866.0,497294.0,202105
경상북도,포항시,2021,6,1007268.0,510034.0,497234.0,202106
경상북도,포항시,2021,7,1006978.0,509922.0,497056.0,202107
경상북도,포항시,2021,8,1006688.0,509674.0,497014.0,202108
경상북도,포항시,2021,9,1006292.0,509476.0,496816.0,202109
경상북도,포항시,2021,10,1006358.0,509622.0,496736.0,202110
경상북도,포항시,2021,11,1006776.0,510064.0,496712.0,202111
경상북도,포항시,2021,12,1007704.0,510584.0,497120.0,202112
경상북도,포항시,2022,1,1006808.0,510024.0,496784.0,202201
경상북도,포항시,2022,2,1005408.0,509470.0,495938.0,202202
경상북도,포항시,2022,3,1003382.0,508508.0,494874.0,202203
경상북도,포항시,2022,4,1001894.0,507796.0,494098.0,202204
경상북도,포항시,2022,5,1000648.0,507076.0,493572.0,202205
경상북도,포항시,2022,6,999708.0,506556.0,493152.0,202206
경상북도,포항시,2022,7,998726.0,506064.0,492662.0,202207
경상북도,포항시,2022,8,997194.0,505214.0,491980.0,202208
경상북도,포항시,2022,9,995800.0,504466.0,491334.0,202209
경상북도,포항시,2022,10,995092.0,504102.0,490990.0,202210
경상북도,포항시,2022,11,994394.0,503786.0,490608.0,202211
경상북도,포항시,2022,12,993300.0,503260.0,490040.0,202212
경상북도,포항시,2023,1,992104.0,502724.0,489380.0,202301
경상북도,포항시,2023,2,990458.0,502018.0,488440.0,202302
경상북도,포항시,2023,3,988904.0,501238.0,487666.0,202303
경상북도,포항시,2023,4,987828.0,500726.0,487102.0,202304
경상북도,포항시,2023,5,987634.0,500634.0,487000.0,202305
경상북도,포항시,2023,6,987330.0,500524.0,486806.0,202306
경상북도,포항시,2023,7,987122.0,500572.0,486550.0,202307
경상북도,포항시,2023,8,986522.0,500288.0,486234.0,202308
경상북도,포항시,2023,9,986204.0,500240.0,485964.0,202309
경상북도,포항시,2023,10,985882.0,500182.0,485700.0,202310
경상북도,포항시,2023,11,985872.0,500174.0,485698.0,202311
경상북도,포항시,2023,12,986066.0,500484.0,485582.0,202312
경상북도,포항시,2024,1,985898.0,500446.0,485452.0,202401
경상북도,포항시,2024,2,985326.0,500292.0,485034.0,202402
경상북도,포항시,2024,3,984684.0,500046.0,484638.0,202403
경상북도,포항시,2024,4,985148.0,500402.0,484746.0,202404
경상북도,포항시,2024,5,985028.0,500432.0,484596.0,202405
경상북도,포항시,2024,6,985036.0,500432.0,484604.0,202406
경상북도,포항시,2024,7,984870.0,500338.0,484532.0,202407
경상북도,포항시,2024,8,984512.0,500192.0,484320.0,202408
경상북도,포항시,2024,9,984082.0,499954.0,484128.0,202409
경상북도,포항시,2024,10,983736.0,499668.0,484068.0,202410
경상북도,포항시,2024,11,983346.0,499592.0,483754.0,202411
경상북도,포항시,2024,12,983162.0,499420.0,483742.0,202412
경상북도,포항시,2025,1,982878.0,499152.0,483726.0,202501
경상북도,포항시,2025,2,981714.0,498492.0,483222.0,202502
경상북도,포항시,2025,3,980896.0,498030.0,482866.0,202503
경상북도,포항시,2025,4,980538.0,497730.0,482808.0,202504
경상북도,포항시,2025,5,980280.0,497412.0,482868.0,202505
경상북도,포항시,2025,6,979796.0,497200.0,482596.0,202506
경상북도,포항시,2025,7,979314.0,496888.0,482426.0,202507
경상북도,포항시,2025,8,978836.0,496578.0,482258.0,202508
경상북도,포항시,2025,9,978128.0,496110.0,482018.0,202509
광주광역시,광산구,2008,12,320660.0,161232.0,159428.0,200812
광주광역시,광산구,2009,12,342936.0,172295.0,170641.0,200912
광주광역시,광산구,2010,12,363239.0,182376.0,180863.0,201012
광주광역시,광산구,2011,1,364528.0,183005.0,181523.0,201101
광주광역시,광산구,2011,2,365254.0,183346.0,181908.0,201102
광주광역시,광산구,2011,3,365871.0,183595.0,182276.0,201103
광주광역시,광산구,2011,4,366711.0,184048.0,182663.0,201104
광주광역시,광산구,2011,5,368303.0,184840.0,183463.0,201105
광주광역시,광산구,2011,6,369279.0,185283.0,183996.0,201106
광주광역시,광산구,2011,7,370527.0,185960.0,184567.0,201107
광주광역시,광산구,2011,8,371931.0,186658.0,185273.0,201108
광주광역시,광산구,2011,9,372827.0,187069.0,185758.0,201109
광주광역시,광산구,2011,10,373698.0,187491.0,186207.0,201110
광주광역시,광산구,2011,11,374575.0,187919.0,186656.0,201111
광주광역시,광산구,2011,12,375509.0,188367.0,187142.0,201112
광주광역시,광산구,2012,1,376687.0,188948.0,187739.0,201201
광주광역시,광산구,2012,2,377851.0,189554.0,188297.0,201202
광주광역시,광산구,2012,3,378471.0,189924.0,188547.0,201203
광주광역시,광산구,2012,4,378813.0,190125.0,188688.0,201204
광주광역시,광산구,2012,5,379165.0,190321.0,188844.0,201205
광주광역시,광산구,2012,6,379371.0,190429.0,188942.0,201206
광주광역시,광산구,2012,7,379928.0,190701.0,189227.0,201207
광주광역시,광산구,2012,8,381516.0,191486.0,190030.0,201208
광주광역시,광산구,2012,9,382604.0,192014.0,190590.0,201209
광주광역시,광산구,2012,10,383637.0,192540.0,191097.0,201210
광주광역시,광산구,2012,11,384606.0,193047.0,191559.0,201211
광주광역시,광산구,2012,12,385101.0,193280.0,191821.0,201212
광주광역시,광산구,2013,1,385810.0,193580.0,192230.0,201301
광주광역시,광산구,2013,2,386714.0,194065.0,192649.0,201302
광주광역시,광산구,2013,3,387552.0,194477.0,193075.0,201303
광주광역시,광산구,2013,4,387997.0,194702.0,193295.0,201304
광주광역시,광산구,2013,5,388357.0,194884.0,193473.0,201305
광주광역시,광산구,2013,6,388534.0,195037.0,193497.0,201306
광주광역시,광산구,2013,7,389280.0,195364.0,193916.0,201307
광주광역시,광산구,2013,8,389601.0,195518.0,194083.0,201308
광주광역시,광산구,2013,9,390142.0,195769.0,194373.0,201309
광주광역시,광산구,2013,10,391076.0,196233.0,194843.0,201310
광주광역시,광산구,2013,11,392182.0,196813.0,195369.0,201311
광주광역시,광산구,2013,12,392875.0,197204.0,195671.0,201312
광주광역시,광산구,2014,1,393733.0,197635.0,196098.0,201401
광주광역시,광산구,2014,2,394426.0,197979.0,196447.0,201402
광주광역시,광산구,2014,3,394565.0,198045.0,196520.0,201403
광주광역시,광산구,2014,4,394727.0,198092.0,196635.0,201404
광주광역시,광산구,2014,5,395586.0,198532.0,197054.0,201405
광주광역시,광산구,2014,6,395556.0,198485.0,197071.0,201406
광주광역시,광산구,2014,7,395785.0,198545.0,197240.0,201407
광주광역시,광산구,2014,8,396300.0,198855.0,197445.0,201408
광주광역시,광산구,2014,9,396741.0,199091.0,197650.0,201409
광주광역시,광산구,2014,10,397224.0,199317.0,197907.0,201410
광주광역시,광산구,2014,11,397464.0,199406.0,198058.0,201411
광주광역시,광산구,2014,12,397281.0,199253.0,198028.0,201412
광주광역시,광산구,2015,1,397916.0,199600.0,198316.0,201501
광주광역시,광산구,2015,2,398018.0,199665.0,198353.0,201502
광주광역시,광산구,2015,3,398433.0,199914.0,198519.0,201503
광주광역시,광산구,2015,4,398521.0,199999.0,198522.0,201504
광주광역시,광산구,2015,5,398681.0,199989.0,198692.0,201505
광주광역시,광산구,2015,6,398971.0,200143.0,198828.0,201506
광주광역시,광산구,2015,7,399035.0,200160.0,198875.0,201507
광주광역시,광산구,2015,8,399689.0,200502.0,199187.0,201508
광주광역시,광산구,2015,9,400053.0,200808.0,199245.0,201509
광주광역시,광산구,2015,10,400105.0,200855.0,199250.0,201510
광주광역시,광산구,2015,11,400717.0,201126.0,199591.0,201511
광주광역시,광산구,2015,12,400753.0,201245.0,199508.0,201512
광주광역시,광산구,2016,1,401291.0,201485.0,199806.0,201601
광주광역시,광산구,2016,2,401383.0,201564.0,199819.0,201602
광주광역시,광산구,2016,3,401713.0,201687.0,200026.0,201603
광주광역시,광산구,2016,4,401925.0,201829.0,200096.0,201604
광주광역시,광산구,2016,5,402221.0,201972.0,200249.0,201605
광주광역시,광산구,2016,6,402136.0,201917.0,200219.0,201606
광주광역시,광산구,2016,7,402516.0,202099.0,200417.0,201607
광주광역시,광산구,2016,8,402421.0,202077.0,200344.0,201608
광주광역시,광산구,2016,9,402551.0,202149.0,200402.0,201609
광주광역시,광산구,2016,10,402907.0,202333.0,200574.0,201610
광주광역시,광산구,2016,11,402846.0,202356.0,200490.0,201611
광주광역시,광산구,2016,12,403049.0,202480.0,200569.0,201612
광주광역시,광산구,2017,1,403666.0,202845.0,200821.0,201701
광주광역시,광산구,2017,2,403442.0,202743.0,200699.0,201702
광주광역시,광산구,2017,3,403465.0,202750.0,200715.0,201703
광주광역시,광산구,2017,4,403161.0,202529.0,200632.0,201704
광주광역시,광산구,2017,5,403059.0,202442.0,200617.0,201705
광주광역시,광산구,2017,6,403401.0,202630.0,200771.0,201706
광주광역시,광산구,2017,7,403666.0,202790.0,200876.0,201707
광주광역시,광산구,2017,8,404301.0,203135.0,201166.0,201708
광주광역시,광산구,2017,9,404650.0,203358.0,201292.0,201709
광주광역시,광산구,2017,10,404811.0,203466.0,201345.0,201710
광주광역시,광산구,2017,11,404822.0,203513.0,201309.0,201711
광주광역시,광산구,2017,12,404131.0,203193.0,200938.0,201712
광주광역시,광산구,2018,1,404027.0,203153.0,200874.0,201801
광주광역시,광산구,2018,2,403553.0,202921.0,200632.0,201802
광주광역시,광산구,2018,3,403442.0,202772.0,200670.0,201803
광주광역시,광산구,2018,4,403577.0,202849.0,200728.0,201804
광주광역시,광산구,2018,5,403797.0,202962.0,200835.0,201805
광주광역시,광산구,2018,6,404068.0,203092.0,200976.0,201806
광주광역시,광산구,2018,7,404350.0,203236.0,201114.0,201807
광주광역시,광산구,2018,8,404432.0,203249.0,201183.0,201808
광주광역시,광산구,2018,9,404366.0,203223.0,201143.0,201809
광주광역시,광산구,2018,10,404373.0,203262.0,201111.0,201810
광주광역시,광산구,2018,11,404606.0,203465.0,201141.0,201811
광주광역시,광산구,2018,12,404547.0,203479.0,201068.0,201812
광주광역시,광산구,2019,1,404672.0,203655.0,201017.0,201901
광주광역시,광산구,2019,2,404734.0,203729.0,201005.0,201902
광주광역시,광산구,2019,3,405677.0,204185.0,201492.0,201903
광주광역시,광산구,2019,4,406384.0,204588.0,201796.0,201904
광주광역시,광산구,2019,5,407157.0,204991.0,202166.0,201905
광주광역시,광산구,2019,6,407235.0,205020.0,202215.0,201906
광주광역시,광산구,2019,7,407126.0,204978.0,202148.0,201907
광주광역시,광산구,2019,8,406893.0,204800.0,202093.0,201908
광주광역시,광산구,2019,9,406579.0,204605.0,201974.0,201909
광주광역시,광산구,2019,10,406153.0,204387.0,201766.0,201910
광주광역시,광산구,2019,11,405984.0,204310.0,201674.0,201911
광주광역시,광산구,2019,12,405315.0,203983.0,201332.0,201912
광주광역시,광산구,2020,1,405525.0,204163.0,201362.0,202001
광주광역시,광산구,2020,2,405600.0,204204.0,201396.0,202002
광주광역시,광산구,2020,3,405969.0,204435.0,201534.0,202003
광주광역시,광산구,2020,4,406781.0,204812.0,201969.0,202004
광주광역시,광산구,2020,5,407036.0,204966.0,202070.0,202005
광주광역시,광산구,2020,6,406827.0,204865.0,201962.0,202006
광주광역시,광산구,2020,7,407133.0,205039.0,202094.0,202007
광주광역시,광산구,2020,8,407371.0,205184.0,202187.0,202008
광주광역시,광산구,2020,9,407138.0,205105.0,202033.0,202009
광주광역시,광산구,2020,10,406560.0,204792.0,201768.0,202010
광주광역시,광산구,2020,11,406126.0,204579.0,201547.0,202011
광주광역시,광산구,2020,12,405579.0,204296.0,201283.0,202012
광주광역시,광산구,2021,1,405154.0,204154.0,201000.0,202101
광주광역시,광산구,2021,2,405052.0,204091.0,200961.0,202102
광주광역시,광산구,2021,3,404939.0,204128.0,200811.0,202103
광주광역시,광산구,2021,4,404863.0,204048.0,200815.0,202104
광주광역시,광산구,2021,5,404804.0,203996.0,200808.0,202105
광주광역시,광산구,2021,6,404645.0,203914.0,200731.0,202106
광주광역시,광산구,2021,7,404422.0,203759.0,200663.0,202107
