time,region,export_cnt,export_val,import_cnt,import_val,trade_balance,year,month,file_year
2015-08-01,경상북도 칠곡군,1545,52055,1486,54184,-2130,2015,8,2015
2015-08-01,경상북도 포항시,5109,791923,4755,390233,401691,2015,8,2015
2015-08-01,광주광역시 광산구,5726,313204,4534,64214,248989,2015,8,2015
2015-08-01,광주광역시 남구,137,3485,1702,8122,-4637,2015,8,2015
2015-08-01,광주광역시 동구,54,721,1328,5429,-4708,2015,8,2015
2015-08-01,광주광역시 북구,3961,445567,5832,352193,93373,2015,8,2015
2015-08-01,광주광역시 서구,300,396365,2858,13140,383225,2015,8,2015
2015-08-01,대구광역시 남구,204,3177,1906,19449,-16272,2015,8,2015
2015-08-01,대구광역시 달서구,6147,205250,6725,87936,117314,2015,8,2015
2015-08-01,대구광역시 달성군,3873,160676,3706,98715,61961,2015,8,2015
2015-08-01,대구광역시 동구,645,16739,3714,25869,-9130,2015,8,2015
2015-08-01,대구광역시 북구,1871,55107,4585,29337,25770,2015,8,2015
2015-08-01,대구광역시 서구,1900,43287,1444,19897,23390,2015,8,2015
2015-08-01,대구광역시 수성구,500,8145,5203,24380,-16235,2015,8,2015
2015-08-01,대구광역시 중구,252,2038,1768,13853,-11815,2015,8,2015
2015-08-01,대전광역시 대덕구,3179,200095,4095,141346,58748,2015,8,2015
2015-08-01,대전광역시 동구,174,7650,1642,12832,-5181,2015,8,2015
2015-08-01,대전광역시 서구,280,3174,4897,12421,-9247,2015,8,2015
2015-08-01,대전광역시 유성구,2280,85259,8061,85276,-16,2015,8,2015
2015-08-01,대전광역시 중구,93,1493,1991,5343,-3850,2015,8,2015
2015-08-01,부산광역시 강서구,8011,425100,6693,433213,-8113,2015,8,2015
2015-08-01,부산광역시 금정구,1022,24265,4058,61606,-37341,2015,8,2015
2015-08-01,부산광역시 기장군,1936,79715,3392,59278,20436,2015,8,2015
2015-08-01,경상남도 산청군,48,1019,117,951,67,2015,8,2015
2015-08-01,경상북도 청도군,198,6303,158,3226,3078,2015,8,2015
2015-08-01,경상북도 의성군,45,1034,132,1027,6,2015,8,2015
2015-08-01,부산광역시 남구,1653,81088,3467,65705,15382,2015,8,2015
2015-08-01,경상북도 울릉군,283,3513,227,2455,1059,2015,8,2015
2015-08-01,경상북도 울진군,70,1662,267,5826,-4164,2015,8,2015
2015-08-01,경상남도 진주시,990,47648,2810,28501,19147,2015,8,2015
2015-08-01,경상남도 창녕군,473,19793,534,10144,9649,2015,8,2015
2015-08-01,경상남도 창원시,8567,595010,11781,271862,323147,2015,8,2015
2015-08-01,경상남도 통영시,197,3569,1031,217818,-214248,2015,8,2015
2015-08-01,경상남도 하동군,33,256,153,69897,-69641,2015,8,2015
2015-08-01,경상남도 함안군,780,49523,922,36881,12642,2015,8,2015
2015-08-01,경상남도 함양군,145,3966,200,1037,2929,2015,8,2015
2015-08-01,경상남도 합천군,37,791,167,934,-143,2015,8,2015
2015-08-01,경상북도 경산시,2929,105719,3170,43391,62328,2015,8,2015
2015-08-01,경상북도 경주시,1104,90962,2181,36640,54322,2015,8,2015
2015-08-01,경상북도 고령군,383,23831,401,8406,15425,2015,8,2015
2015-08-01,경상북도 구미시,21174,2086590,7034,243391,1843200,2015,8,2015
2015-08-01,경상남도 의령군,218,5747,144,3457,2290,2015,8,2015
2015-08-01,경상북도 김천시,1400,51832,1205,34861,16971,2015,8,2015
2015-08-01,경상북도 문경시,153,7128,460,5836,1292,2015,8,2015
2015-08-01,경상북도 봉화군,134,29852,130,38122,-8271,2015,8,2015
2015-08-01,경상북도 상주시,201,7745,455,2918,4827,2015,8,2015
2015-08-01,경상북도 성주군,1524,38330,507,12764,25566,2015,8,2015
2015-08-01,경상북도 안동시,274,5046,815,4893,153,2015,8,2015
2015-08-01,경상북도 영덕군,10,224,109,12,212,2015,8,2015
2015-08-01,경상북도 영양군,3,22,42,781,-759,2015,8,2015
2015-08-01,경상북도 영주시,601,84609,932,38295,46315,2015,8,2015
2015-08-01,경상북도 영천시,763,52837,770,24132,28705,2015,8,2015
2015-08-01,경상북도 예천군,54,864,134,254,610,2015,8,2015
2015-08-01,경상북도 군위군,62,3345,93,1144,2201,2015,8,2015
2015-09-01,울산광역시 중구,123,3084,1964,146525,-143441,2015,9,2015
2015-09-01,울산광역시 울주군,4370,1186935,4299,1457275,-270340,2015,9,2015
2015-09-01,울산광역시 북구,2874,1228949,3053,97779,1131170,2015,9,2015
2015-09-01,울산광역시 동구,2364,1453127,4206,247861,1205266,2015,9,2015
2015-09-01,서울특별시 은평구,305,3910,5436,11851,-7942,2015,9,2015
2015-09-01,세종특별자치시,2246,70948,3682,89701,-18753,2015,9,2015
2015-09-01,서울특별시 중랑구,1135,15232,4288,26150,-10918,2015,9,2015
2015-09-01,서울특별시 중구,20618,519850,62991,1480829,-960979,2015,9,2015
2015-09-01,서울특별시 종로구,5512,226104,13174,1974759,-1748655,2015,9,2015
2015-09-01,전라남도 구례군,16,392,49,87,306,2015,9,2015
2015-09-01,울산광역시 남구,7623,1517622,5147,273512,1244111,2015,9,2015
2015-09-01,인천광역시 강화군,87,2638,344,2050,588,2015,9,2015
2015-09-01,인천광역시 서구,5616,361873,9382,586090,-224217,2015,9,2015
2015-09-01,인천광역시 남동구,10025,235696,9259,631198,-395502,2015,9,2015
2015-09-01,인천광역시 동구,2736,348833,2994,325564,23269,2015,9,2015
2015-09-01,인천광역시 미추홀구,1535,50962,4729,63830,-12868,2015,9,2015
2015-09-01,인천광역시 부평구,4379,529001,14452,287191,241810,2015,9,2015
2015-09-01,인천광역시 연수구,3614,210876,7208,237797,-26922,2015,9,2015
2015-09-01,인천광역시 옹진군,6,119,88,63015,-62896,2015,9,2015
2015-09-01,인천광역시 중구,24407,899037,6319,647532,251506,2015,9,2015
2015-09-01,전라남도 강진군,13,247,153,4207,-3960,2015,9,2015
2015-09-01,전라남도 고흥군,131,3011,172,554,2457,2015,9,2015
2015-09-01,전라남도 곡성군,62,1593,98,998,595,2015,9,2015
2015-09-01,전라남도 광양시,2713,279485,1405,338261,-58776,2015,9,2015
2015-09-01,서울특별시 용산구,2218,29193,13286,388043,-358849,2015,9,2015
2015-09-01,인천광역시 계양구,2715,55705,3687,165246,-109542,2015,9,2015
2015-09-01,서울특별시 영등포구,29884,1813201,40121,1756926,56275,2015,9,2015
2015-09-01,서울특별시 구로구,3652,84686,63141,214146,-129461,2015,9,2015
2015-09-01,서울특별시 송파구,3152,84788,21949,242760,-157972,2015,9,2015
2015-09-01,전라남도 나주시,512,23405,600,25996,-2591,2015,9,2015
2015-09-01,부산광역시 사상구,4534,95275,4342,96517,-1243,2015,9,2015
2015-09-01,부산광역시 사하구,4115,97226,4940,97731,-506,2015,9,2015
2015-09-01,부산광역시 서구,873,28875,2562,74852,-45977,2015,9,2015
2015-09-01,부산광역시 수영구,475,19739,2570,24005,-4266,2015,9,2015
2015-09-01,부산광역시 연제구,274,7855,2366,17025,-9170,2015,9,2015
2015-09-01,부산광역시 영도구,2063,19573,1516,42615,-23042,2015,9,2015
2015-09-01,부산광역시 중구,2132,59365,1755,29989,29375,2015,9,2015
2015-09-01,부산광역시 해운대구,1637,36477,7116,40118,-3641,2015,9,2015
2015-09-01,서울특별시 강남구,17088,1322844,73315,2247734,-924890,2015,9,2015
2015-09-01,서울특별시 강동구,1508,29658,9402,127532,-97874,2015,9,2015
2015-09-01,서울특별시 강북구,2622,125828,3654,25162,100665,2015,9,2015
2015-09-01,서울특별시 강서구,3801,104412,15038,361915,-257503,2015,9,2015
2015-09-01,서울특별시 관악구,527,12491,8040,28354,-15863,2015,9,2015
2015-09-01,서울특별시 광진구,1307,24555,7214,49674,-25119,2015,9,2015
2015-09-01,서울특별시 금천구,10550,292000,18229,368083,-76083,2015,9,2015
2015-09-01,서울특별시 노원구,765,13858,6106,11445,2413,2015,9,2015
2015-09-01,서울특별시 도봉구,470,8261,3432,10517,-2257,2015,9,2015
2015-09-01,서울특별시 동대문구,3436,90106,8293,109641,-19535,2015,9,2015
2015-09-01,서울특별시 동작구,1665,189106,7795,210124,-21018,2015,9,2015
2015-09-01,서울특별시 마포구,3930,139872,15313,254977,-115106,2015,9,2015
2015-09-01,서울특별시 서대문구,855,36237,6060,57067,-20830,2015,9,2015
2015-09-01,서울특별시 서초구,5345,247730,31858,917601,-669871,2015,9,2015
2015-09-01,서울특별시 성동구,4310,110096,13043,197642,-87545,2015,9,2015
2015-09-01,서울특별시 성북구,1026,10186,6880,30464,-20278,2015,9,2015
2015-09-01,서울특별시 양천구,1056,26267,7197,43504,-17236,2015,9,2015
2015-09-01,전라남도 담양군,117,5060,313,6800,-1740,2015,9,2015
2015-09-01,부산광역시 북구,146,1891,2628,14291,-12400,2015,9,2015
2015-09-01,전라남도 무안군,38,2856,468,1001,1855,2015,9,2015
2015-09-01,충청남도 계룡시,11,151,348,474,-323,2015,9,2015
2015-09-01,충청남도 공주시,558,30031,789,15312,14718,2015,9,2015
2015-09-01,충청남도 금산군,223,7445,569,29600,-22155,2015,9,2015
2015-09-01,충청남도 논산시,562,16493,810,23801,-7308,2015,9,2015
2015-09-01,충청남도 당진시,1300,114566,1892,188706,-74141,2015,9,2015
2015-09-01,충청남도 보령시,206,5964,586,109587,-103623,2015,9,2015
2015-09-01,충청남도 부여군,142,8130,363,4295,3835,2015,9,2015
2015-09-01,충청남도 서산시,1663,907426,1637,959374,-51948,2015,9,2015
2015-09-01,충청남도 서천군,539,31141,295,5789,25352,2015,9,2015
2015-09-01,충청남도 아산시,17172,4756065,5126,133184,4622880,2015,9,2015
2015-09-01,충청남도 예산군,806,34192,685,13802,20390,2015,9,2015
2015-09-01,충청남도 천안시,9020,545428,10209,238996,306432,2015,9,2015
2015-09-01,충청남도 청양군,176,5438,131,901,4537,2015,9,2015
2015-09-01,충청남도 태안군,93,3095,386,80505,-77410,2015,9,2015
2015-09-01,충청남도 홍성군,427,16040,527,21562,-5521,2015,9,2015
2015-09-01,충청북도 괴산군,172,3594,287,4629,-1035,2015,9,2015
2015-09-01,충청북도 단양군,67,694,237,3165,-2471,2015,9,2015
2015-09-01,충청북도 보은군,163,5756,268,4496,1260,2015,9,2015
2015-09-01,충청북도 영동군,41,873,205,2671,-1798,2015,9,2015
2015-09-01,충청북도 옥천군,233,14158,384,5739,8418,2015,9,2015
2015-09-01,충청북도 음성군,2251,118594,1801,85786,32808,2015,9,2015
2015-09-01,충청북도 제천시,76,1767,803,4875,-3107,2015,9,2015
2015-09-01,충청북도 증평군,263,8747,430,7678,1069,2015,9,2015
2015-09-01,충청북도 진천군,2855,114435,1923,76413,38022,2015,9,2015
2015-09-01,충청북도 청주시,11799,967215,9969,189704,777511,2015,9,2015
2015-09-01,제주특별자치도 제주시,314,8690,3599,24711,-16021,2015,9,2015
2015-09-01,전라남도 목포시,42,1316,1395,10880,-9564,2015,9,2015
2015-09-01,제주특별자치도 서귀포시,272,1443,933,1519,-77,2015,9,2015
2015-09-01,전북특별자치도 정읍시,216,7391,546,14902,-7512,2015,9,2015
2015-09-01,전라남도 보성군,9,217,115,838,-620,2015,9,2015
2015-09-01,전라남도 순천시,574,36450,1856,18293,18157,2015,9,2015
2015-09-01,전라남도 신안군,54,2117,35,178,1939,2015,9,2015
2015-09-01,전라남도 여수시,11348,1957590,2693,1390683,566907,2015,9,2015
2015-09-01,전라남도 영광군,146,6187,387,6421,-234,2015,9,2015
2015-09-01,전라남도 영암군,171,488298,933,77734,410564,2015,9,2015
2015-09-01,전라남도 완도군,138,5474,162,810,4664,2015,9,2015
2015-09-01,전라남도 장성군,281,14028,377,11587,2440,2015,9,2015
2015-09-01,전라남도 장흥군,46,777,122,4811,-4033,2015,9,2015
2015-09-01,전라남도 진도군,57,641,85,26,615,2015,9,2015
2015-09-01,전라남도 함평군,60,2051,174,3344,-1292,2015,9,2015
2015-09-01,전라남도 해남군,17,539,245,7211,-6671,2015,9,2015
2015-09-01,전라남도 화순군,60,967,332,5987,-5021,2015,9,2015
2015-09-01,전북특별자치도 고창군,46,810,160,1544,-734,2015,9,2015
2015-09-01,전북특별자치도 군산시,1483,350104,2742,121473,228631,2015,9,2015
2015-09-01,전북특별자치도 김제시,160,12508,591,31306,-18798,2015,9,2015
2015-09-01,전북특별자치도 남원시,171,2652,359,2766,-114,2015,9,2015
2015-09-01,전북특별자치도 무주군,91,5325,91,2132,3193,2015,9,2015
2015-09-01,전북특별자치도 부안군,59,4058,168,1833,2225,2015,9,2015
2015-09-01,전북특별자치도 순창군,22,364,136,944,-580,2015,9,2015
2015-09-01,전북특별자치도 완주군,1176,111610,1202,33996,77614,2015,9,2015
2015-09-01,전북특별자치도 익산시,1987,97667,2418,74265,23401,2015,9,2015
2015-09-01,전북특별자치도 임실군,31,4413,93,3182,1231,2015,9,2015
2015-09-01,전북특별자치도 장수군,83,3530,84,1812,1719,2015,9,2015
2015-09-01,전북특별자치도 전주시,1170,63285,4817,23336,39950,2015,9,2015
2015-09-01,전북특별자치도 진안군,53,1296,97,757,539,2015,9,2015
2015-09-01,부산광역시 부산진구,1328,17033,4939,27094,-10060,2015,9,2015
2015-09-01,충청북도 충주시,1274,41120,1967,37453,3667,2015,9,2015
2015-09-01,부산광역시 동구,3488,24574,1720,25583,-1009,2015,9,2015
2015-09-01,경기도 성남시,10798,367727,48987,1166792,-799065,2015,9,2015
2015-09-01,경기도 수원시,20558,819114,33215,2132773,-1313659,2015,9,2015
2015-09-01,경기도 시흥시,8473,274949,9893,243922,31027,2015,9,2015
2015-09-01,경기도 안산시,18681,731191,19038,609303,121889,2015,9,2015
2015-09-01,경기도 안성시,2540,96221,3543,102031,-5809,2015,9,2015
2015-09-01,경기도 안양시,4897,175272,9237,214920,-39649,2015,9,2015
2015-09-01,경기도 양주시,2045,78057,2572,52372,25685,2015,9,2015
2015-09-01,경기도 양평군,50,1525,820,1947,-422,2015,9,2015
2015-09-01,경기도 여주군,733,14344,921,13471,873,2015,9,2015
2015-09-01,경기도 연천군,192,51638,1137,44075,7563,2015,9,2015
2015-09-01,경기도 오산시,2530,81255,3194,65291,15964,2015,9,2015
2015-09-01,경기도 용인시,7744,1196813,27472,686057,510756,2015,9,2015
2015-09-01,경기도 의왕시,752,22355,3665,74701,-52345,2015,9,2015
2015-09-01,경기도 의정부시,2410,30522,3705,12554,17968,2015,9,2015
2015-09-01,경기도 이천시,5926,959426,6054,604544,354882,2015,9,2015
2015-09-01,경기도 파주시,10044,678593,8278,184044,494549,2015,9,2015
2015-09-01,경기도 평택시,8116,548353,11032,815698,-267345,2015,9,2015
2015-09-01,경기도 포천군,1508,33518,1895,27326,6192,2015,9,2015
2015-09-01,경기도 하남시,1132,13714,3733,42276,-28562,2015,9,2015
2015-09-01,경기도 화성시,15046,1161281,19554,512831,648450,2015,9,2015
2015-09-01,경상남도 거제시,253,501602,4113,166512,335090,2015,9,2015
2015-09-01,경상남도 거창군,44,1052,338,3880,-2828,2015,9,2015
2015-09-01,경상남도 고성군,60,20737,317,57185,-36448,2015,9,2015
2015-09-01,경상남도 김해시,7557,239565,8046,130862,108703,2015,9,2015
2015-09-01,경상남도 남해군,8,148,162,256,-107,2015,9,2015
2015-09-01,경기도 부천시,6963,153542,14163,137808,15734,2015,9,2015
